stamp,x_cog,y_cog,vx,heading
1760078793.1141,4.80174509850259,-47.2164345045598,0,0.0869603750476825
1760078793.11832,4.80168034889884,-47.2163033420069,0,0.0869683640828683
1760078793.12346,4.80161109925462,-47.2161970012143,0,0.0869760753248915
1760078793.12906,4.8015357870658,-47.2161043401815,0,0.0869824094949565
1760078793.13452,4.80145387684268,-47.2160143262658,0,0.0869884794278315
1760078793.13832,4.80136858213517,-47.2158866536449,0,0.0869962092575149
1760078793.14327,4.80127692198298,-47.2157893841057,0,0.0870049567989958
1760078793.14823,4.80118059573047,-47.2156907543445,0,0.0870131869645911
1760078793.15374,4.80107734172365,-47.2156074737066,0,0.0870207038108053
1760078793.15815,4.80097351515359,-47.2154917084516,0,0.0870284366959241
1760078793.16332,4.80098133630824,-47.2156867807749,0,0.0870186674749302
1760078793.16813,4.80098281976359,-47.2158791338687,0,0.0870075815813495
1760078793.17324,4.80097847496901,-47.2160842578046,0,0.086998284983776
1760078793.18047,4.80096703060541,-47.2163451400299,0,0.0869914406193384
1760078793.18504,4.80095032895604,-47.2165439886206,0,0.0869818024144004
1760078793.19073,4.80092741865443,-47.2167706453221,0,0.0869721853985067
1760078793.19641,4.80089836322828,-47.2169997907624,0,0.0869607231315376
1760078793.20204,4.80086468491209,-47.2172239944852,0,0.0869506506626198
1760078793.20771,4.8008249188356,-47.2174516250415,0,0.0869410711256156
1760078793.21318,4.80078176343475,-47.2176673292085,0,0.0869307893839437
1760078793.21893,4.80078843029995,-47.2180092206136,0,0.0869179435403548
1760078793.22318,4.80078591944973,-47.2183199032606,0,0.0869042346277369
1760078793.22826,4.80077855478049,-47.2186551314593,0,0.0868894859578812
1760078793.23322,4.80076487029346,-47.2189922544788,0,0.0868774430243564
1760078793.23834,4.80074542015678,-47.2193347237819,0,0.0868679569780924
1760078793.24369,4.80071925275292,-47.2196870320823,0,0.0868576023098056
1760078793.24841,4.80068956233741,-47.2200177303375,0,0.086844986641972
1760078793.25321,4.80065445537895,-47.220350792262,0,0.0868321151465262
1760078793.25829,4.8006147803741,-47.2206844157673,0,0.0868201017909791
1760078793.2632,4.80069620800998,-47.2210906834073,0,0.0868067088374156
1760078793.26838,4.80077211527694,-47.2215099901818,0,0.086794740755288
1760078793.2732,4.8008416147102,-47.2219253873345,0,0.0867821344864904
1760078793.28166,4.80063568617429,-47.2215356565274,0,0.0868272369916214
1760078793.28844,4.80041340883301,-47.2210992969581,0,0.0868675199654971
1760078793.2936,4.80018121309361,-47.2206153661795,0,0.0869103139065238
1760078793.29853,4.79994224070849,-47.2201205833092,0,0.0869554710638678
1760078793.30321,4.7996962563514,-47.2196150500491,0,0.0869994516173052
1760078793.30834,4.79963950679846,-47.2194130258606,0,0.0870144599545322
1760078793.31332,4.7995759077237,-47.219214515923,0,0.087030823338091
1760078793.31827,4.79950615273037,-47.2190185837039,0,0.0870466321229503
1760078793.32333,4.79943017542848,-47.2188300820184,0,0.0870605030659078
1760078793.32848,4.79934860477544,-47.2186449949627,0,0.0870749927447314
1760078793.33323,4.7992613388968,-47.2184528138923,0,0.0870919171830657
1760078793.33891,4.7991668274508,-47.2182808803092,0,0.0871090443796203
1760078793.34324,4.7990699951096,-47.2180762327107,0,0.0871249845740412
1760078793.34817,4.79896752972009,-47.2178809008679,0,0.087139357398597
1760078793.35343,4.79885849605773,-47.2176930537358,0,0.0871544293835763
1760078793.35825,4.79889609556734,-47.2178278924619,0,0.0871474616134203
1760078793.36315,4.79892744377663,-47.2179705574126,0,0.0871409144047753
1760078793.36813,4.7989527436157,-47.2181186515897,0,0.0871342760663343
1760078793.37409,4.79897129323009,-47.2182970880909,0,0.0871277277306457
1760078793.37929,4.79898430608934,-47.2184570780602,0,0.0871200729822725
1760078793.38326,4.79899411024754,-47.2185859785675,0,0.0871115022198894
1760078793.38894,4.79899698278215,-47.2187588086336,0,0.0871023011245486
1760078793.39319,4.79899815555806,-47.218894180372,0,0.0870965638111093
1760078793.39825,4.79899338413682,-47.2190534748528,0,0.0870920329801359
1760078793.40319,4.79898447093233,-47.2192018937626,0,0.0870855628764738
1760078793.4082,4.79897237771264,-47.219342486175,0,0.0870786365512212
1760078793.41389,4.79912659713917,-47.2195945870172,0,0.0870623307579526
1760078793.41822,4.79927357965394,-47.2198176763508,0,0.0870445969183538
1760078793.4232,4.79941653114054,-47.2200610153001,0,0.0870266293556415
1760078793.42891,4.79955440637211,-47.2203249716815,0,0.0870084457257425
1760078793.4346,4.79968600407687,-47.2205922497147,0,0.0869902688497507
1760078793.43856,4.79981409565713,-47.220814446388,0,0.0869738092259582
1760078793.44325,4.79993727261535,-47.2210530067195,0,0.0869562352542789
1760078793.44829,4.80005592576281,-47.2212959716271,0,0.0869385663517745
1760078793.45365,4.80016900844701,-47.2215486628312,0,0.086922218302244
1760078793.45816,4.80028159033458,-47.2217716335965,0,0.0869058027201245
